,,path,slice_file_name,fsID,start,end,salience,fold,classID,class,mfccs,predictedClass,,,,,
2,315,..\.data\UrbanSound8K\audio\fold1\160009-2-0-50.wav,160009-2-0-50.wav,160009,25,29,1,1,2,children_playing,"[-2.59818135e+02  1.02899113e+02  4.03543633e-01  2.91733261e+01
  1.14412837e+01  1.66872455e+01  1.56466428e+01  9.61927486e+00
  7.64034853e+00  5.17206947e+00 -9.31103720e-01  4.29979515e+00
 -4.11761795e+00  5.98512124e+00 -3.57070539e+00  5.89589535e+00
  1.29393976e+00  2.19294631e+00 -8.09097751e-02  2.10596283e+00
 -3.01340711e+00  2.00289908e+00 -4.42594519e+00  2.94173827e+00
 -7.87771092e-01  8.31874426e-01 -2.55356369e+00  2.85041347e+00
 -4.70393133e+00  2.01328476e+00 -4.28289875e+00  3.34287272e+00
 -1.36057382e+00  3.22784566e+00 -6.28159291e-01  1.80932409e+00
 -3.80078393e+00  6.35060633e-01 -1.36039446e+00  1.58031927e+00]",2,TRUE,,,,
2,7599,..\.data\UrbanSound8K\audio\fold8\204526-2-0-134.wav,204526-2-0-134.wav,204526,67,71,1,8,2,children_playing,"[-3.95239457e+02  1.19705518e+02 -1.56751368e+01  2.74950348e+01
 -1.23790500e+01  6.12337505e+00  3.89450221e+00  2.02804186e+00
  3.69680943e+00  3.83696378e+00  4.33090751e+00  6.81468506e+00
  8.13134204e+00  5.26641784e+00  3.78099367e+00  3.90465504e+00
 -1.26502617e+00  4.00331044e+00  6.19839207e-02  6.28841278e+00
  1.58428512e+00  6.04245565e-01  2.52572738e-03  5.22231343e+00
  5.43336966e+00  3.73822654e+00  5.43815290e-01  9.09034356e-01
 -2.52142281e+00 -3.01274042e+00 -7.00423789e-01  4.31816408e+00
 -1.97514079e+00  7.31112029e-01 -2.39126954e+00  1.37603649e+00
  6.54289187e-01  3.84172438e+00  1.03552011e+00 -1.56649166e+00]",2,TRUE,,,,
2,1932,..\.data\UrbanSound8K\audio\fold2\155219-2-0-0.wav,155219-2-0-0.wav,155219,0,4,2,2,2,children_playing,"[-2.87072019e+02  1.39428753e+02 -4.51685767e+00  2.78010192e+01
  7.61348854e+00  7.90435091e+00  1.81818127e+01  3.02772225e+00
  3.13362663e+00  5.29807574e+00 -4.48333105e+00  7.66940790e+00
 -1.51868797e+00  8.39494935e+00 -1.59806205e+00  6.50420540e+00
 -3.43751767e-01  3.11932118e+00 -1.42965677e+00  5.16430396e+00
 -1.66322750e+00  5.11799307e+00 -2.74603891e-01  2.57784083e+00
 -3.71592064e+00  3.99601816e+00 -3.11662528e+00  1.28157058e+00
 -1.86229770e+00  4.34014102e+00 -7.80056908e-02  2.78428859e+00
 -3.72628186e+00  1.17022976e+00 -1.04167325e+00  2.12806216e+00
 -2.35518125e+00  2.68714956e+00 -1.36892585e+00  1.64755974e+00]",9,FALSE,,,,
2,8725,..\.data\UrbanSound8K\audio\fold9\99500-2-0-11.wav,99500-2-0-11.wav,99500,5.5,9.5,2,9,2,children_playing,"[-3.78077586e+02  1.17434642e+02 -2.42552909e+01  5.04226313e+01
  2.02738756e+01  3.02458715e+01  1.95513922e+01  5.95279058e+00
  1.55772262e+00  8.27017196e+00 -2.61396005e-01  1.00576179e+01
 -1.78128287e+00 -3.05602971e-01  2.89087826e-01  4.86577417e+00
  2.56543786e-02  1.74235795e+00 -1.71247488e+00  5.19387002e+00
 -3.69835350e+00  1.30428759e+00 -5.77864751e+00  4.33301403e-01
 -4.23347454e+00  1.67244514e+00 -1.66084299e+00 -1.75403626e+00
 -6.68930379e+00  1.38839416e+00  1.73890123e+00  2.66238834e+00
 -4.42869968e+00 -1.76508640e+00 -1.62434338e+00  4.27092698e+00
 -2.97378779e-01 -1.39955225e+00 -5.54434532e+00 -3.36602978e-01]",2,TRUE,,,,
2,3009,..\.data\UrbanSound8K\audio\fold3\186334-2-0-11.wav,186334-2-0-11.wav,186334,5.5,9.5,1,3,2,children_playing,"[-2.45438075e+02  1.12897038e+02 -2.79527611e+01  2.35245854e+01
  1.06069423e+00  6.30238312e+00  8.77140338e-01  1.93786008e+00
  1.91608606e+00  4.51893171e+00  1.45298117e+00  5.76783890e+00
  5.18825393e-01  5.44837120e+00  5.61541441e-01  7.21861088e+00
 -3.29218509e+00 -6.04104204e-05 -5.25963460e+00  6.36155751e+00
 -1.73647768e+00  4.37622630e-01 -3.10073916e+00  1.63700853e+00
 -3.27834298e+00  1.05760837e+00 -2.68894289e+00  2.48517583e+00
 -4.26835746e+00  5.76554943e-02 -1.33740799e+00  1.26899650e+00
 -2.93541136e+00  2.49671110e-01 -2.16877291e+00  3.76848384e-02
 -3.99985854e+00  2.02532958e+00 -1.75649662e+00  6.71757340e-01]",2,TRUE,,,,
2,166,..\.data\UrbanSound8K\audio\fold1\135776-2-0-37.wav,135776-2-0-37.wav,135776,18.5,22.5,2,1,2,children_playing,"[-3.30118204e+02  1.02720994e+02 -4.69068596e+01  2.27784273e+01
 -3.80550418e+01 -1.29680276e+00 -1.84153870e+01 -5.98663447e+00
 -4.76452679e+00 -1.61308424e+00 -9.94988744e+00  3.75427528e-02
 -7.28603170e+00 -4.68857666e-01 -9.76319323e+00 -1.40112559e+00
 -2.90412519e+00 -8.08984122e-01 -3.01669948e+00 -2.79549182e+00
 -8.90346476e+00  3.98970271e+00 -3.95290601e+00 -5.10822067e+00
 -9.17646084e+00 -6.94056300e+00 -1.39009438e+01 -8.84198361e+00
 -6.02462034e+00 -2.67222629e+00 -9.16903038e+00 -6.76404495e+00
 -3.64657489e+00  1.00928726e+00 -2.57787643e+00  5.02479767e-01
 -4.00440138e+00 -2.91762581e+00 -3.92434270e+00 -5.78516512e+00]",2,TRUE,,,,
2,6552,..\.data\UrbanSound8K\audio\fold7\165529-2-0-6.wav,165529-2-0-6.wav,165529,3,7,2,7,2,children_playing,"[-2.60888613e+02  1.17389486e+02 -2.34258293e+01  1.98536931e+01
  2.64257345e+00  2.25346616e+01  5.05042648e+00  1.52812264e+01
  8.54618303e+00  1.11529648e+01  6.78396374e+00  9.63666705e+00
 -3.48362338e+00  5.74127930e+00  2.46317730e+00  9.99484458e+00
 -3.69545815e+00  4.44036386e+00  7.09035903e+00  1.24952718e+01
  9.05977864e-01  3.98274998e+00  8.57213201e-01  6.55339064e+00
 -1.59561853e-01  7.15021732e+00 -5.14487594e-01  2.75072950e+00
 -1.82053825e+00  5.00169366e+00 -3.05170170e+00 -2.65995083e-01
 -2.71294310e+00  1.99789425e+00 -2.18516329e+00  1.19846617e+00
 -4.55824726e+00  2.15990808e+00 -2.04198855e+00 -1.58565069e+00]",2,TRUE,,,,
2,183,..\.data\UrbanSound8K\audio\fold1\138031-2-0-2.wav,138031-2-0-2.wav,138031,1,5,1,1,2,children_playing,"[-7.22547596e+02  1.19852504e+02 -6.01087057e+00  2.54414859e+01
  4.57197677e+00  2.03016820e+01  9.49420741e+00  1.30993499e+01
  9.98998663e+00  1.04894493e+01  1.00602152e+01  1.49543628e+01
  8.04005281e+00  7.97425652e+00 -3.28360030e+00  7.51757551e+00
  1.06690627e+00  5.63783846e+00  3.76483425e+00  9.48001441e+00
  3.91666331e+00  5.39127775e+00  1.44555481e-01  2.03572349e+00
 -4.30411268e+00  1.99031248e+00 -1.66357034e+00  5.70104751e+00
 -4.25825964e-01  4.58223621e+00  1.67855162e-01  2.49451265e+00
  3.49101295e-01  8.40760834e-01 -2.41295823e+00  1.73913713e+00
 -4.36006688e+00  4.49299283e-01 -7.21604669e-01  3.21181046e+00]",2,TRUE,,,,
2,3262,..\.data\UrbanSound8K\audio\fold3\54067-2-0-23.wav,54067-2-0-23.wav,54067,11.5,15.5,1,3,2,children_playing,"[-2.85150881e+02  9.92317687e+01 -3.30681277e+01 -1.77970367e+00
 -1.53323582e+01 -1.18906310e+01 -1.94460841e+01 -1.16040214e+01
 -6.87657033e+00 -1.29698337e-01 -5.23840770e+00  1.58503191e-01
 -2.67252964e+00 -5.53623497e-01 -7.79990067e-01  1.95419338e+00
 -4.92736036e-01  3.78000152e+00 -4.97117190e-01  2.00293168e+00
 -1.62281187e+00 -5.89934667e-01 -4.17696053e+00 -7.32113241e+00
 -6.36223953e+00 -6.05707242e+00 -6.11293967e+00 -6.31171123e+00
 -6.18681352e+00 -3.23560285e+00 -3.88195265e+00 -2.50971611e+00
 -3.29130196e+00 -1.51521887e+00 -4.58959770e+00  1.73948789e-02
 -2.98917664e+00 -1.63247158e+00 -1.33867743e+00 -1.85027680e-01]",2,TRUE,,,,
2,4519,..\.data\UrbanSound8K\audio\fold5\100263-2-0-161.wav,100263-2-0-161.wav,100263,80.5,84.5,1,5,2,children_playing,"[-4.69740181e+02  1.10137542e+02 -1.93276089e+01  4.69091575e+01
  1.09404326e+01  1.81520140e+01  9.16960783e+00  3.91796212e+00
  6.06749997e+00  3.80432530e+00 -1.77495061e+00  1.28167172e+01
  1.98708782e+00  7.07155071e+00  6.84970464e-01  1.96337686e+00
 -3.27272075e+00  2.51401777e+00 -3.34408017e+00  4.91532834e+00
 -2.04895569e+00  7.47839230e+00 -5.90330927e-01  5.32268914e+00
 -1.06042528e+00  9.42951499e-01 -2.41770117e+00  1.72303319e+00
 -1.72553851e+00  3.25700361e+00 -1.08579286e+00  7.85574460e-01
 -4.15745174e+00  1.48109453e+00 -2.50935315e+00  3.01711869e+00
 -2.19221326e+00  2.53783666e+00 -1.76231614e-01  1.18169445e+00]",2,TRUE,,,,
2,6251,..\.data\UrbanSound8K\audio\fold6\97331-2-0-55.wav,97331-2-0-55.wav,97331,27.5,31.5,1,6,2,children_playing,"[-159.39398331   60.8277221  -129.42274441    6.04301839  -15.13452108
  -17.14373284  -11.70321676   -3.72812801    5.97450005    9.92717429
   12.64644914   18.75831677   -0.31252684   -1.46112727  -10.15252599
   10.52743764    0.47461102    0.69065856   -0.80569588    3.96316349
   -1.66597079   -0.96641194   -3.30870445    5.93282853    1.72709113
    3.862815     -5.61072802    1.66636032   -3.72163685    2.38047841
    0.57381562    5.93880615   -1.02062691    3.28695354   -1.41357411
   -0.30215678   -0.21260803    4.65685425   -3.05686282   -5.04046007]",2,TRUE,,,,
2,3456,..\.data\UrbanSound8K\audio\fold3\88569-2-0-67.wav,88569-2-0-67.wav,88569,33.5,37.5,2,3,2,children_playing,"[-1.44467479e+02  9.75343553e+01 -8.72433336e+00  1.20555320e+01
 -4.36776031e-01  3.75013143e+00  3.35851703e+00  6.61359218e+00
 -1.65441681e+00  6.13795614e+00 -7.41897296e-01  6.73218363e+00
 -1.77617354e+00  4.09537281e+00 -4.92131061e-01  7.18804428e+00
  7.81171312e-01  5.76552954e+00 -2.83658261e+00  5.35150580e+00
  4.28496408e-02  5.94627653e+00  1.27117695e+00  6.51700381e+00
 -3.74883358e-01  3.66791109e+00 -2.17410591e+00  3.42550151e+00
 -2.03743741e+00  1.18930672e+00 -1.93940917e+00  1.64583869e+00
 -2.26249545e+00  2.36452702e+00 -2.20723080e+00  1.52854211e+00
 -2.46243436e+00  1.39476035e+00 -1.14654169e+00  2.67691729e+00]",2,TRUE,,,,
2,5391,..\.data\UrbanSound8K\audio\fold5\80806-2-0-3.wav,80806-2-0-3.wav,80806,1.5,5.5,2,5,2,children_playing,"[-105.04333894   61.86813518   -8.1524743    17.23515899   -5.39860855
   13.58080731   -4.75663009   11.84884991    0.93122051    6.24818756
   -1.45688078    5.26782484   -8.40478083    1.83158543   -5.87681733
    1.75869272   -3.90490652    1.28673747   -3.96236207    1.22649932
   -7.09116745   -0.92874871   -5.3602519    -0.43706312   -4.49039974
    2.37026359   -3.45854071   -1.06517408   -4.63157774    1.08812965
   -5.12375514   -0.80341041   -3.77969233    1.66737982   -1.40866881
    1.01714354   -4.69079557   -1.05464842   -4.71439747   -1.85605193]",2,TRUE,,,,
2,2096,..\.data\UrbanSound8K\audio\fold2\178520-2-0-28.wav,178520-2-0-28.wav,178520,14,18,1,2,2,children_playing,"[-2.48180109e+02  9.54516727e+01 -5.90041803e+01  1.75120768e+01
 -1.79180694e+01  8.70718376e-01 -1.41059839e+00 -2.06400766e+00
  7.66377171e+00 -3.26155672e+00 -2.58657813e+00  1.39846996e+01
 -6.84985384e+00  6.69293070e+00 -1.30074866e+00  3.07294733e+00
 -2.39581019e+00  4.08449460e-01  9.77133947e-01  3.09601686e+00
 -6.81645603e+00  4.76775308e+00 -5.63192022e+00  3.67580851e+00
 -2.05662917e+00  3.58227066e+00 -7.42737225e-01 -4.43770074e-04
 -5.27441122e+00  4.10131056e+00 -2.43379845e+00  1.15123714e+00
 -2.25515495e+00  1.83295310e+00 -1.21765130e+00  2.24434680e+00
  4.50964300e-01  2.93957088e+00 -5.66476790e+00  2.03474439e+00]",8,FALSE,,,,
2,8444,..\.data\UrbanSound8K\audio\fold9\204067-2-0-30.wav,204067-2-0-30.wav,204067,15,19,1,9,2,children_playing,"[-3.96633938e+02  1.44121791e+02 -3.56646336e+01  7.44328079e+00
 -1.19020367e+01  5.19294066e+00 -5.02246945e+00  1.14241837e+00
 -1.99528571e+00 -6.54849956e+00  3.40079742e+00  2.13038290e+00
  3.53452526e+00  2.49234330e+00  4.64969688e-02 -1.59200472e+00
  6.70505797e-01  6.44919181e+00  7.71883745e+00  9.75537929e+00
  9.27589864e+00  9.80121791e+00  2.98414710e+00  5.70080644e-01
 -3.57879984e+00 -2.11871658e+00 -3.52761041e+00 -1.46627353e+00
 -2.29309759e+00 -3.00376320e+00 -1.99371767e+00 -7.30208996e-01
 -1.98903034e+00 -7.16616800e-01 -2.08279481e+00 -5.70686710e-01
  5.09552219e-01  1.48475413e+00  2.40360427e-01  5.18883721e-01]",2,TRUE,,,,
2,8454,..\.data\UrbanSound8K\audio\fold9\207211-2-0-88.wav,207211-2-0-88.wav,207211,44,48,1,9,2,children_playing,"[-2.87556878e+02  1.03895068e+02 -4.15236381e+01  3.43248811e+00
 -5.80815817e+00  4.36586037e+00 -9.75054256e+00 -6.40049026e+00
 -1.16308340e+01 -3.07563926e+00 -1.48984779e+01 -2.57152834e+00
 -4.29975025e+00 -4.07924257e+00 -1.00765320e+01 -4.08632865e+00
 -1.07428969e+01 -8.46206218e-01 -4.78176840e+00  3.73894694e-01
 -7.84154934e+00 -1.54840516e+00 -6.31299759e+00  5.33147682e+00
 -3.15864542e+00  2.52921130e+00 -2.50737467e+00  3.23191461e+00
 -1.19131368e+00  1.75087423e+00 -1.38073608e+00  3.01821890e+00
 -3.60769796e+00 -6.41583934e-01 -3.20581611e+00  1.61593604e-01
 -3.84867265e+00  1.16119043e+00 -1.06125021e+00  3.31632599e+00]",2,TRUE,,,,
2,8591,..\.data\UrbanSound8K\audio\fold9\60935-2-0-9.wav,60935-2-0-9.wav,60935,4.5,8.5,1,9,2,children_playing,"[-3.37788100e+02  6.76176721e+01 -3.25260963e+01 -6.55499136e-01
  1.42154540e-01  2.53507809e+01  8.38578401e+00 -9.25221560e+00
  4.05271740e+00 -9.41889914e-01 -6.62139711e+00  1.01259666e+01
 -1.36591254e+01  7.80824808e+00 -3.43282336e+00  2.15587672e+01
  1.40024352e+01  2.22269920e+00  6.95843764e+00 -6.09612191e-01
 -1.07894715e+01 -2.22564666e+00 -1.14946104e+01 -2.16228854e+00
 -2.43061523e+00 -4.36116601e-01 -9.35629936e+00  1.79848065e+00
 -2.91005592e-01  1.59584021e+00 -5.16893893e+00 -2.88545335e+00
 -4.22194541e+00  5.74823236e+00  9.44635123e-01  4.50696489e+00
 -2.99538555e+00 -2.53477567e-01 -7.95928118e+00 -2.51741456e+00]",9,FALSE,,,,
3,7013,..\.data\UrbanSound8K\audio\fold7\74513-3-0-5.wav,74513-3-0-5.wav,74513,2.933328,6.933328,1,7,3,dog_bark,"[-340.93523354  139.91282052  -10.455172    -21.82571728  -35.19712301
  -10.33371906  -18.70779174  -20.11896864  -21.86420443   -6.27911785
   -0.68074041    0.61106216   -3.06317534    2.87897129   -5.18676426
   -8.43983625   -5.50015897   -5.2566245    -5.31846701   -7.90875208
   -5.98559042   -0.88803721    2.46600029   -5.07401216   -4.23719487
   -2.43699315   -2.42465979   -1.65048122   -3.43486069   -2.52798025
   -2.66540026    0.46886766    2.16681535    2.23714111   -2.10312278
   -0.7032703     0.92224601    1.56043559   -1.17076701   -1.75586919]",3,TRUE,,,,
3,7810,..\.data\UrbanSound8K\audio\fold8\72221-3-4-1.wav,72221-3-4-1.wav,72221,141.054455,145.054455,2,8,3,dog_bark,"[-2.43431755e+02  8.86743849e+01 -2.99530079e+01  1.07930847e+01
 -1.90666558e+01 -4.97220056e+00 -1.51742404e+01  1.70996733e-01
 -3.86041658e+00  1.06222558e+01  6.07182942e-01  3.69340208e+00
 -1.51147647e+00  7.78217123e+00  8.79262023e-01 -3.41890007e-01
 -4.50643590e+00  1.64721697e+00 -6.42369188e+00 -1.77105434e+00
 -5.63003445e+00 -3.43601765e+00 -6.23080126e+00  3.02801347e+00
 -2.09684995e+00 -1.53571884e-01 -2.40579542e+00  1.06854073e+00
 -6.95619040e+00 -2.04081247e+00 -6.07135441e+00 -1.81584311e-01
 -2.04560590e+00  2.02088544e+00 -1.66965367e+00  2.76486234e-01
 -2.06762393e+00  1.27270420e+00 -5.10276960e+00 -6.84032498e-01]",3,TRUE,,,,
3,4279,..\.data\UrbanSound8K\audio\fold4\30832-3-12-0.wav,30832-3-12-0.wav,30832,294.716176,296.038903,2,4,3,dog_bark,"[-3.76447710e+02  9.57504537e+01 -3.68245236e+01  4.61994859e+00
  2.18745793e+01  1.60902077e+01  2.00299524e+01  3.17918565e+01
  2.94281794e+00  4.59581729e+00 -3.45326333e-01  4.81712701e+00
 -1.38979424e+00  1.95262306e+00  1.10837810e+01  5.35673490e+00
 -4.71502068e+00 -2.08483564e+00 -6.34087160e+00  4.21135759e+00
 -1.54680511e+00  2.06283769e+00 -6.45743923e+00  3.86370964e-01
 -5.65169704e+00 -1.23531843e+00 -2.25638738e+00 -1.25347367e+00
 -1.68214320e+00 -1.97567094e+00 -6.03742557e+00  5.96460888e-01
 -4.25091974e+00  1.75084404e+00 -4.01925579e+00  4.12754847e-02
 -3.82304863e+00  6.24372073e-01 -2.91649905e+00  6.56202894e-01]",2,FALSE,,,,
3,3198,..\.data\UrbanSound8K\audio\fold3\32318-3-0-0.wav,32318-3-0-0.wav,32318,0.385559,4.385559,1,3,3,dog_bark,"[-3.18490965e+02  7.21241863e+01 -5.71333101e+00 -2.55510585e+00
  1.11287768e+01  1.92598246e+00 -7.46823329e+00 -5.26501044e+00
 -8.44935239e+00 -4.08479284e+00  5.13634613e+00  1.29845543e+01
  1.80919499e+01  1.47295801e+01  3.82152659e+00 -3.02686342e+00
 -6.23877631e+00  5.28758384e+00 -4.10334000e-01 -6.72417354e+00
 -5.81999936e+00  1.36062086e-02 -2.34103529e+00 -6.98596274e+00
 -1.39471484e+00  4.97113165e+00  3.23502515e+00  1.88009504e+00
  1.87435140e+00 -5.27200325e-01 -1.82837461e+00  4.28294688e+00
  3.12783044e+00  1.25762646e+00 -2.03267576e+00  2.07175623e+00
 -5.02263402e-01 -8.41861701e-01 -1.70874732e+00 -1.54528998e+00]",6,FALSE,,,,
3,6729,..\.data\UrbanSound8K\audio\fold7\191687-3-0-11.wav,191687-3-0-11.wav,191687,5.5,9.5,1,7,3,dog_bark,"[-4.49060065e+02  5.40574693e+01 -2.05349662e+01 -1.74012556e+01
 -8.64389293e+00 -1.04474377e+01 -7.86674891e+00  2.57699040e+00
  5.33481852e+00 -1.97690146e+00  1.55382257e+00  3.29801519e+00
 -3.68276601e+00  9.31709651e+00  1.81389467e+01  1.32897277e+01
 -4.81273516e-01 -4.30244031e+00 -4.19940253e+00 -3.81141932e+00
 -1.98552964e+00  2.01997800e+00 -2.47176580e+00 -4.60853278e-01
  2.27522736e+00  4.23532222e+00  3.47463976e+00  2.92054995e+00
  4.68913853e+00  3.29716435e+00 -1.59162109e+00 -1.55467098e+00
 -1.17550749e+00  1.39015037e+00  3.86311850e-01  1.12116309e+00
  1.85259771e+00  3.63306654e+00 -7.85231391e-02  1.08557464e+00]",3,TRUE,,,,
3,1790,..\.data\UrbanSound8K\audio\fold2\113785-3-1-0.wav,113785-3-1-0.wav,113785,0.991278,1.592177,1,2,3,dog_bark,"[-162.67229208  161.27824145    9.12034022   14.57026921    7.03266724
   11.24610935    2.36068135   12.69666238    8.2430248     7.98221922
    7.73206626   12.12997715   10.36064401    5.88575555    9.76869594
   13.99759387   18.42738494   15.35748398    6.04156304    4.67356396
   -2.51384476   -1.136005     -3.91053486   -7.4982394   -12.41227597
   -6.93768604   -3.76611688   -0.97583603    2.45547951   10.60082207
   15.15372432    7.99101691    1.85679641   -0.7296401    -4.23350832
    0.6983604     1.68118538    2.64748352   -5.14678418   -4.85170344]",0,FALSE,,,,
3,8696,..\.data\UrbanSound8K\audio\fold9\81722-3-0-21.wav,81722-3-0-21.wav,81722,10.5,14.5,2,9,3,dog_bark,"[-4.77747105e+02  8.86101490e+01  5.41187651e+00  1.96958602e+01
 -1.71370072e+01  1.66839173e+01  5.48359769e-01 -1.33713961e+01
  2.70198944e+01  3.83128926e+00 -1.41309795e+01  2.56817035e+01
 -1.20301255e+01  1.72024813e+01  9.31228623e+00  4.66755042e+00
  8.74887893e+00  1.34329619e+01 -1.12469588e+01  1.26796666e+01
 -4.85027032e+00 -8.02822795e-01  1.05082245e+00 -9.29260191e-01
  1.61682458e+00  5.76515338e+00 -9.94842113e-01  4.84309595e+00
  1.71120582e+00 -3.00656233e-01  2.39195605e+00  4.28701563e+00
  2.47414335e+00  3.63834815e+00 -1.82952155e+00  2.02701245e+00
 -2.81704788e+00  1.78445063e+00 -1.83219204e+00  3.05563611e+00]",3,TRUE,,,,
3,8536,..\.data\UrbanSound8K\audio\fold9\54823-3-1-0.wav,54823-3-1-0.wav,54823,9.084564,13.084564,1,9,3,dog_bark,"[-3.36554099e+02  1.60067599e+02 -5.25874709e+01 -4.67403749e+01
 -1.59607895e+01 -6.32175533e+00 -5.88187434e+00 -1.23981585e+01
  4.51861759e+00  2.18148618e+01  1.60733605e+01  1.72045631e+01
  1.84927821e+01  1.44723441e+00 -9.62687433e+00  4.42827489e+00
  5.91951884e+00 -2.17427413e+00 -4.33537761e+00 -3.27225487e+00
  3.49807173e-01  8.36497828e+00 -3.17162699e-01  6.30997063e-01
 -7.08444065e-01  3.70890725e+00 -4.11539368e+00 -1.13294927e+00
  1.80632280e+00  2.87209187e-01 -6.14671062e+00  8.25047551e-01
  2.22035632e+00  7.70753241e-01  1.25122482e+00 -8.48305778e-01
 -1.78638358e+00  1.45867746e+00  1.75145170e+00  1.62821567e+00]",3,TRUE,,,,
3,5002,..\.data\UrbanSound8K\audio\fold5\180052-3-0-3.wav,180052-3-0-3.wav,180052,1.5,5.5,1,5,3,dog_bark,"[-4.18500399e+02  1.22113787e+02  1.88824367e+01 -7.34096747e+00
  1.12186630e+01  2.22539576e+01  2.16876869e+00  1.86549342e+00
  1.02863857e+01  5.32849432e+00 -4.43254521e-03 -3.94429004e+00
 -5.10755964e+00  1.75189514e-01  6.52777966e-01  5.42308552e+00
  1.06362534e+01  1.31033161e+01  2.71533768e+00 -4.89598086e-01
  7.47544350e-01  3.44360071e+00  2.67199135e+00  6.34908099e+00
  2.77230738e+00  2.54278978e+00 -2.13976698e+00  2.91373568e+00
 -4.16306977e-01 -9.57286636e-01  3.55436601e-01  7.13543193e+00
  3.33066419e+00  1.62121079e+00  6.52611743e-01  2.19863131e+00
  1.87942486e+00 -1.19086732e+00  1.89646462e+00  4.11862942e+00]",3,TRUE,,,,
3,5233,..\.data\UrbanSound8K\audio\fold5\58382-3-0-0.wav,58382-3-0-0.wav,58382,0.224342,4.224342,1,5,3,dog_bark,"[-312.525076    103.49041812  -18.97946545  -10.28839587   -4.09278211
   15.21135343    4.94255674   13.41691713    5.92401844    1.14520725
   -2.28779669    0.63149919    2.9304148     3.97334876    1.49960256
    4.22492252    7.28922354    1.26267382    2.69808659    5.05395717
    2.44518352   -1.50727963   -1.85690892    3.87302955    3.40799785
    2.40783267    1.21900412    1.62942464    0.70077111    0.54408117
   -3.21843473   -0.70595015   -1.55676084    1.98613493    2.72237466
    1.12697721    0.79406282   -0.3391538     0.50387445    3.03608626]",3,TRUE,,,,
3,5096,..\.data\UrbanSound8K\audio\fold5\20285-3-1-1.wav,20285-3-1-1.wav,20285,9.337448,13.337448,1,5,3,dog_bark,"[-5.22848831e+02  7.50538435e+01 -4.06063989e+00 -1.04544439e+01
 -1.36432406e+01 -3.55876487e+00 -8.74424818e+00  8.64231399e-01
 -4.74830312e+00 -9.68062903e+00 -3.17965718e+00 -5.71328779e+00
 -8.73018135e+00 -1.56398325e+00  6.46094411e+00  9.20510194e+00
 -1.87587953e+00 -1.32040190e+00  1.91682011e-01  2.18136744e-01
 -1.77975630e+00 -5.12420328e-01 -3.73175949e+00 -2.12723958e+00
 -2.05587584e+00  3.52247133e-01 -5.97778326e-01  5.32705399e-03
  2.15400808e+00  4.51816894e+00  2.60845754e+00  2.37942852e+00
  3.08823632e+00  2.97949317e+00  1.01442719e+00  3.50063881e-01
 -8.62879901e-02 -5.59316683e-01 -1.27729294e+00 -4.73066310e-02]",6,FALSE,,,,
3,5181,..\.data\UrbanSound8K\audio\fold5\29937-3-0-6.wav,29937-3-0-6.wav,29937,3,7,2,5,3,dog_bark,"[-3.24052809e+02  1.24055624e+02 -5.25559557e+00  1.61842897e+01
  2.44027917e+01  2.22382940e+00 -7.56482934e+00  4.12481648e+00
 -7.16156801e+00  7.82751849e-01 -5.79917155e+00  2.36734036e-01
 -7.14321218e+00  1.76456949e+00  1.03376336e+00  1.02669266e+01
 -1.96233579e-01 -5.14075376e-01 -7.40736444e+00 -2.34070371e+00
 -6.34775316e+00  1.48196992e+00 -3.71337697e+00  2.14234016e-01
 -4.02542966e+00  1.45582077e+00 -2.58022974e+00  1.64408835e+00
 -2.19073293e+00  2.18347570e+00 -2.87463304e+00  4.36919738e-01
 -4.86069833e+00 -6.08942923e-01 -5.09582802e+00  1.97133813e-01
 -3.36303807e+00  3.56886681e-01 -4.01046635e+00  2.39274590e-01]",3,TRUE,,,,
