path,slice_file_name,fsID,start,end,salience,fold,classID,class,mfccs
data\UrbanSound8K\audio\fold4\174032-2-0-26.wav,174032-2-0-26.wav,174032,13.0,17.0,1,4,2,children_playing,"[-1.70162028e+02  1.55674982e+02 -5.53600708e+01  5.51110644e+00
 -2.79236748e+01 -9.99973482e+00 -1.51866864e+01  8.00152389e+00
 -1.12904740e+01 -6.82121483e+00 -5.65330526e+00 -2.87874303e+00
  1.32445462e+00  2.31970871e+00  4.01678713e+00  3.22207118e+00
 -2.76345403e+00 -4.81470865e-01 -2.32309384e+00 -2.41963708e+00
 -1.16894429e+00 -1.54509241e+00 -3.63533670e+00 -1.93039077e+00
  3.71261322e-02  2.74414811e+00  3.34630682e-01 -1.33682242e+00
 -2.01761318e+00 -1.58631185e+00 -2.65850618e+00 -3.04814550e+00
 -2.18705310e+00 -2.20311864e+00 -1.75222124e+00  5.38905514e-01
 -5.55181723e-01  8.04440726e-01  3.24438471e+00  6.76059626e-01]"
data\UrbanSound8K\audio\fold5\196085-2-0-3.wav,196085-2-0-3.wav,196085,1.5,5.5,1,5,2,children_playing,"[-4.09211467e+02  9.86773335e+01  1.76371796e+00  3.19090124e+01
  1.30402420e+01  1.74913504e+01 -2.10965909e-01 -9.96081312e-01
 -5.50393106e+00 -6.07917102e+00 -1.56981286e+00 -4.05112630e+00
  6.02791535e+00  9.48233682e+00 -1.32517912e+00  2.86355382e-01
 -1.14091554e+00  3.90244791e+00  3.31350973e+00  1.89654197e+00
  4.27866712e+00  3.39623648e+00  3.83882888e+00  3.09773566e+00
  3.55248410e+00  2.84388112e+00  2.44127026e+00 -1.50518542e-01
 -1.19571255e+00  3.24556679e+00  1.72895575e+00 -2.38845063e-01
  4.15995831e-01  6.97628343e-01 -2.00955815e+00 -1.85075598e+00
  5.43148336e-01  5.46624534e-01 -4.65205764e-01 -6.39883530e-01]"
data\UrbanSound8K\audio\fold5\159439-2-0-21.wav,159439-2-0-21.wav,159439,10.5,14.5,1,5,2,children_playing,"[-372.63489958  165.88190543    4.29004359    1.75250739   12.6938846
    5.16565801   11.02298456   14.94883313    7.63817958    7.34278307
   10.4837942     1.37876036   -0.65332874    2.36723631    0.85468714
    3.2455616     3.65659193    1.49584059    3.49847083    3.40585569
    1.38922527    3.60255862    4.43196546    1.43759833    0.50296215
    3.31849223    4.04248438    3.20922312    3.68209822    2.57637873
    2.24605714    3.27332761    2.66670084    0.8173858     0.68729542
    2.9412537     3.30436002    2.28621698    1.67742847    0.57335034]"
data\UrbanSound8K\audio\fold10\197554-2-0-60.wav,197554-2-0-60.wav,197554,40.850495,44.850495,1,10,2,children_playing,"[-4.36976943e+02  1.03381057e+02 -1.42466396e+01  2.54112368e+00
  2.17109075e+01  1.01788329e+01  5.85576267e+00  2.70671491e+01
 -6.96001602e-01  5.38072927e+00  1.53710093e+01  2.91467808e+00
  6.18436911e+00  9.85193426e+00  2.88016551e+00  8.02127704e+00
  8.60451056e+00  5.67288909e+00  3.32395476e+00  4.91055636e+00
  2.24086389e-01  4.36681661e+00  1.31619572e+00  1.03640363e+00
 -1.27510971e-01  3.34925334e+00  1.95148077e+00  3.15224310e+00
  2.72089496e+00  1.17238102e+00  2.22087239e+00  2.76293359e+00
 -3.76630725e-02  2.01683990e+00  5.34337166e-01  3.16007332e-02
  4.27162425e-01  1.45440966e-01 -1.06533388e+00  6.96622773e-01]"
data\UrbanSound8K\audio\fold4\47019-2-0-44.wav,47019-2-0-44.wav,47019,22.0,26.0,1,4,2,children_playing,"[-346.34458603  120.22826578 -146.8200934   -49.64520177  -70.25304779
  -57.52477093  -44.21614491  -33.28844562  -23.76068859  -14.59773826
  -12.87846846   -3.14224302   -2.33339192   10.91404349   13.02998446
    9.76560655   12.62169019    6.99081869    3.82145796    8.98098817
   -0.39387219    9.34770351    2.16115946    1.83789484   -1.3170178
   -1.31811004    0.86414296   -1.04017052   -3.2643988     0.57656758
   -1.63363962   -0.42398759   -1.67384568   -1.44686095   -1.69630722
   -2.7020374    -1.21055182   -2.20619623   -0.99794631   -0.67285818]"
data\UrbanSound8K\audio\fold3\186334-2-0-44.wav,186334-2-0-44.wav,186334,22.0,26.0,1,3,2,children_playing,"[-2.96675865e+02  1.46896503e+02 -3.05308804e+01  2.48582026e+01
 -2.10427432e+00  1.31172233e+01 -1.11350487e+01  1.05073102e+01
 -2.37805370e+00 -3.17628178e-01  5.06256710e+00 -1.63171056e+00
  3.78168554e-02  3.17066555e+00  2.13655149e+00 -2.63936313e-01
  1.80792665e-01 -1.42823855e+00 -5.18874709e+00 -4.03510456e+00
 -2.86675497e-01 -2.50276229e-01  1.62546256e+00  9.88892530e-01
 -1.88647933e+00 -9.53233326e-01  1.39194131e+00  2.16757764e+00
  1.94622175e+00  9.09437748e-01 -7.22533052e-01 -1.75371081e+00
 -2.37397693e+00 -2.05489629e+00  5.92035506e-01  2.19026788e-01
 -1.66790357e+00 -3.12093219e+00 -1.64070963e+00  8.54227979e-02]"
data\UrbanSound8K\audio\fold6\97331-2-0-35.wav,97331-2-0-35.wav,97331,17.5,21.5,1,6,2,children_playing,"[-241.84730646  130.72315865 -136.97075771  -23.31003939  -10.97517962
   -2.29099199  -27.38296383   -0.9103907     4.73449232   -1.61027892
    6.09431044   -8.70964282    5.96909034    6.82987156   14.07432249
    7.12585051   -0.88585631    2.83637541    2.83096443    0.56049392
   -1.62559235    4.68440789    2.14811265    0.38307576    1.33202936
    2.00860511   -0.72792978    0.32107606   -5.57635979   -2.59619762
    4.26939223   -4.72176449   -0.8876335    -0.36102491    3.77267393
    2.67392003   -5.49980778   -0.28905872    1.30026079    1.47583783]"
data\UrbanSound8K\audio\fold8\169043-2-0-21.wav,169043-2-0-21.wav,169043,10.5,14.5,1,8,2,children_playing,"[-3.70140258e+02  1.86975121e+02 -5.99428681e+01 -6.73787188e+00
 -9.42425930e+00 -7.80087112e+00 -4.80267312e+00 -2.59248802e-01
 -4.42397843e+00 -8.29844004e+00 -2.20354929e+00 -5.23121668e+00
 -1.53019863e+00 -4.53960014e+00  5.06464962e+00  1.09451478e+01
  3.87892421e+00 -3.81579766e+00 -5.72088208e+00  4.10652770e-01
  2.32681194e+00  3.21591980e+00 -2.43419058e+00 -3.26996955e+00
 -8.67879032e-01 -2.13899925e+00  1.88611257e+00  1.99659226e+00
  1.40531749e+00  1.47510070e+00  6.20141914e-03 -6.92926831e-01
 -1.26915670e+00  9.61589459e-01 -2.31011376e+00 -3.87029595e+00
 -7.02568717e-01 -1.55968627e+00  8.29692234e-01  3.40607634e+00]"
data\UrbanSound8K\audio\fold2\155219-2-0-1.wav,155219-2-0-1.wav,155219,0.5,4.5,2,2,2,children_playing,"[-3.36039965e+02  1.59880367e+02 -2.97301204e-01  2.02162407e+01
  1.15559286e+01  1.46504231e+01 -2.13969581e+00  2.12188738e+01
  5.83718044e+00  8.76918531e-01  7.59827041e+00  8.42811357e-01
 -3.83287205e-01  1.62983140e+00  2.08658484e+00  4.11312102e+00
  1.79822183e+00  2.55314058e+00  2.84094583e+00  4.40732029e+00
 -1.14132104e+00  1.77696752e+00  1.41419618e+00  1.69404774e+00
 -2.12509080e-02  7.83005070e-01  5.99355291e-01  2.85221841e-01
  1.75186903e+00  8.82720442e-01  8.11090308e-01  1.67537426e+00
 -4.96185879e-02  5.05464870e-01 -1.84817645e+00  1.33279513e+00
  1.12316737e+00  1.42538274e+00 -6.55671695e-01 -1.38519819e+00]"
data\UrbanSound8K\audio\fold7\164797-2-0-32.wav,164797-2-0-32.wav,164797,50.169581,54.16958100000001,2,7,2,children_playing,"[-4.23463578e+02  1.75580590e+02  1.69804331e+01  3.50484531e+01
  1.27340057e+01  6.22242201e+00  1.85410591e+01  7.13680149e+00
  1.20550400e+01  1.09350437e+01  5.78043514e+00  6.75482120e+00
  1.99078869e+00  8.71638254e+00 -3.07803617e-01  5.47465525e+00
  1.83886043e+00  3.57008033e+00  6.04917609e-01  3.76246560e+00
  5.76369382e-02  2.48227208e+00  4.72129451e-01  2.73201647e+00
  1.00833365e-01  2.62316888e+00 -2.30485870e-01  3.53577230e-01
 -4.85392812e-01  1.66163644e+00 -1.04158721e+00  2.96628940e-01
  2.10969624e-01  8.53336501e-01 -1.64489549e+00 -4.80360644e-01
 -8.01054559e-01  8.20705415e-01  7.76804546e-01 -4.31391511e-02]"
data\UrbanSound8K\audio\fold10\155262-2-0-21.wav,155262-2-0-21.wav,155262,10.5,14.5,2,10,2,children_playing,"[-3.16369832e+02  1.93651720e+02 -2.95292758e+01  1.88672685e+01
  5.12414689e+00  7.49169754e+00 -1.17783186e+01  2.71219428e+00
 -4.33485439e+00 -7.95742160e+00  6.94504233e+00  2.88794400e-01
 -2.39202085e+00 -1.65347025e+00 -2.62479731e+00 -2.31146013e+00
 -2.32591426e+00  9.26165940e-01 -5.51310914e+00 -3.64533526e+00
 -4.84694745e+00 -2.57436585e+00 -4.61790401e+00 -3.66294600e+00
 -1.90356225e+00 -1.52386904e+00 -9.17373256e-01 -3.08698497e-01
 -8.16649637e-01  1.58759231e-01 -1.89373682e-01  5.30235636e-01
 -6.13627597e-01  1.35439864e+00 -1.25182809e-01 -5.70111191e-02
  7.38176925e-02 -5.57732781e-01 -1.07908400e+00  4.53617402e-01]"
data\UrbanSound8K\audio\fold7\66619-2-0-1.wav,66619-2-0-1.wav,66619,18.504678,22.504678,2,7,2,children_playing,"[-2.75144544e+02  2.18612910e+02 -6.69772149e+01  3.75255399e+01
 -1.02655764e+01  1.81634107e+01 -3.57982601e+00  5.53257445e+00
 -5.54491530e+00  2.08159532e+00 -1.40517513e+00  2.82806950e+00
 -2.39174137e+00  9.34600389e-02 -2.17426910e-01 -1.65968653e+00
  3.67983910e-01  6.65256778e-01 -2.88949980e+00 -3.90656218e+00
 -1.42135233e+00 -4.26402359e+00  9.96089191e-01 -5.44915155e+00
  4.14523568e+00 -5.28147395e+00  1.80139094e+00 -4.60382854e+00
 -8.08207020e-01 -1.00043285e+00 -2.65602086e+00  5.29669554e-02
 -4.75630133e+00  5.23335840e-01 -4.24851085e+00  1.88201410e-03
 -2.53613533e+00  9.37456921e-01 -2.86113778e+00  5.74383058e-01]"
data\UrbanSound8K\audio\fold6\169045-2-0-8.wav,169045-2-0-8.wav,169045,4.0,8.0,1,6,2,children_playing,"[-273.27975753  195.47935232  -62.37985032    3.5617207    -1.10939715
   -2.2638541    -1.69916132    3.44367352  -15.1930888   -11.47743243
    8.03677698   -4.73256987    2.45709575    6.0039041     9.77960309
   13.45744778    8.30543099    3.22653116   -1.53235866    1.2594863
    3.53079319    2.1753481    -1.31153656    0.97969291    5.06036152
    2.56039679    1.35967647    0.73096371    1.83089419    3.20516049
    1.79481176    1.97159889    0.8066848     1.42444715    2.25084048
    2.53254727    0.29166      -2.05492655   -0.75468512   -1.09275761]"
data\UrbanSound8K\audio\fold9\190894-2-0-5.wav,190894-2-0-5.wav,190894,2.5,6.5,1,9,2,children_playing,"[-2.78594886e+02  1.47362464e+02 -6.99692554e+01  2.04391827e+01
 -1.16606987e+01  9.75283189e+00 -9.62590446e-01  7.42738088e+00
  2.91777590e+00 -9.63096771e+00  2.03401319e+01 -1.77928591e+00
  5.02643128e+00  1.79880324e+00 -4.21856379e-01  5.29003442e+00
  3.28980650e-01  9.51675946e+00  1.72035355e+00  5.49634184e+00
 -2.85457127e+00 -4.20049579e+00  1.30165477e+00 -1.59160185e+00
  1.02373687e+00 -5.35279773e+00  9.45561073e-01 -2.99435081e+00
 -9.82425644e-01  1.35939567e+00 -3.04838381e+00  2.99019350e+00
 -2.18555055e+00  2.61676481e+00  3.34224625e-01 -2.05994675e+00
  2.47443148e-01 -1.89484648e+00  2.81880550e+00 -1.01946472e+00]"
data\UrbanSound8K\audio\fold5\80806-2-0-7.wav,80806-2-0-7.wav,80806,3.5,7.5,2,5,2,children_playing,"[-1.81411932e+02  1.41233951e+02 -6.48036182e+01  4.63619921e+01
 -2.40910558e+01  2.56031611e+01 -3.86556075e-01  2.93893288e+00
  5.02868014e+00 -2.01955053e+00  1.39384011e+01 -7.00418437e+00
  6.15543157e+00 -2.84007168e+00  1.56409106e+00 -1.93406750e+00
  6.66591879e-02  4.28981174e+00 -3.11741763e+00  4.26179334e+00
 -3.28456873e+00  1.30453125e+00 -2.06160566e-01 -2.41607656e+00
 -3.04985717e+00 -5.49833776e+00  8.60815217e-01 -1.61490160e+00
  6.93287775e-01 -1.00472085e+00 -1.70016149e+00  9.12636305e-01
 -9.22996986e-01 -1.46222329e+00 -3.74411945e+00 -1.95103264e+00
 -2.21853565e+00 -6.82033242e-01  9.25241857e-01 -1.15791937e+00]"
data\UrbanSound8K\audio\fold6\82368-2-0-10.wav,82368-2-0-10.wav,82368,5.0,9.0,1,6,2,children_playing,"[-3.42516895e+02  1.24580901e+02  4.81613664e+00  1.16052180e+01
  3.48678879e+01  1.23709783e+01  3.86077362e+00 -6.22666091e+00
  1.45617079e+00 -7.34842086e+00 -4.59815454e+00 -6.63932760e+00
 -6.37944682e+00 -3.27943931e+00 -5.41651722e+00 -4.83506305e+00
  4.86590386e-01 -1.00295549e+00 -6.45444660e+00 -4.91271479e+00
 -1.64661635e+00 -2.42955560e+00 -4.43675546e+00 -3.93204292e+00
 -6.26354166e+00 -6.69221983e+00 -2.22834035e+00 -2.50206158e-01
 -3.08159760e+00 -2.69529844e+00  1.29264543e+00 -6.22539229e-01
 -2.26170761e+00  9.64823388e-01 -4.79849453e-02 -7.83284991e-01
  2.11799149e-01 -5.85874236e-01  3.14592829e-01  8.82321506e-01]"
data\UrbanSound8K\audio\fold1\135776-2-0-50.wav,135776-2-0-50.wav,135776,25.0,29.0,2,1,2,children_playing,"[-4.41198770e+02  1.91094964e+02 -8.21358089e+01  2.68481483e+01
 -1.89040480e+01 -1.57626382e+01 -2.69108939e+00 -1.43278254e+01
 -5.83503686e+00 -8.07593239e+00 -3.48227230e+00 -6.60616169e+00
 -2.40306187e+00 -2.97588485e+00 -3.04921027e+00 -3.91136716e+00
 -4.34345659e+00 -2.76464382e+00 -1.84451609e+00  6.60360406e-01
 -1.18322102e-01  9.17465323e-01  1.16722782e+00  3.02817728e+00
  1.18983101e+00 -1.09408389e+00 -2.02756912e-01 -9.49067279e-01
 -1.85461607e+00 -2.33246896e+00 -3.78734107e+00 -5.89388742e+00
 -4.15936491e+00 -3.28247948e+00 -2.94559252e+00 -2.36580482e+00
 -3.77719872e+00 -4.54114224e+00 -3.77158624e+00 -2.10792050e+00]"
data\UrbanSound8K\audio\fold3\88569-2-0-21.wav,88569-2-0-21.wav,88569,10.5,14.5,2,3,2,children_playing,"[-2.01054863e+02  1.30436544e+02 -1.31423970e+01  1.83348366e+01
 -9.37872289e+00  1.77703663e+01 -7.84752683e+00  1.15874572e+01
  1.56550233e-01  3.67077294e+00  2.10194186e+00  3.23224063e+00
 -1.12431434e+00  2.14564928e+00 -1.80689168e+00  2.49702137e+00
 -1.06029110e+00  2.71936854e+00 -5.96819974e-01  2.91131610e+00
  8.24616655e-01  3.17618086e+00  1.63393145e+00  3.37520628e+00
  1.18494848e+00  2.42118758e+00  1.22185164e+00  1.56239411e+00
  1.93136471e-01  7.05723295e-01 -8.51295839e-01  8.19900052e-01
  1.42495001e-01  2.88908660e-01 -9.82537325e-01  1.93308541e-02
  4.28295867e-03  1.31935530e+00  6.71765888e-02  9.70242041e-01]"
data\UrbanSound8K\audio\fold3\88569-2-0-36.wav,88569-2-0-36.wav,88569,18.0,22.0,2,3,2,children_playing,"[-1.92565122e+02  1.18998512e+02 -1.02060949e+01  1.80469695e+01
 -7.59602520e+00  1.83971320e+01 -1.13211799e+01  1.45390852e+01
 -2.43479106e+00  3.48847935e+00  3.64799507e+00  3.23441554e+00
 -2.96074460e+00  7.03349721e-01 -3.51707415e+00  2.35224887e+00
 -1.31990702e+00  4.25592931e+00 -1.14662707e+00  2.82342880e+00
 -7.68884185e-01  2.56315790e+00  2.05006275e-01  1.03273382e+00
 -3.12790921e-02  1.18033497e-01 -1.30329178e+00 -1.64859138e-03
 -2.06376275e-01  9.02819574e-01 -9.03598273e-02  1.02679647e+00
 -5.09993474e-01  4.65228860e-01 -1.24285637e-01  3.51104059e-01
 -6.80668414e-01  8.32818592e-01 -6.43655705e-02  2.14740869e-01]"
data\UrbanSound8K\audio\fold1\138031-2-0-47.wav,138031-2-0-47.wav,138031,23.5,27.5,1,1,2,children_playing,"[-8.04979870e+02  1.64328371e+02  3.56157831e+01  5.52281584e+00
  9.13163752e+00  1.36410944e+01  1.31318652e+01  1.52099142e+01
  9.69970924e+00  8.15569583e+00  3.68016366e+00  2.40490011e+00
  3.37236256e+00  4.41114872e+00  1.80799884e+00  1.12342107e+00
 -7.10780482e-01  1.52183531e+00  1.53976093e+00  2.92566640e-01
 -2.05736919e+00 -7.48160671e-01 -3.48578704e-01  1.86047910e+00
  3.44748452e+00  6.97160976e+00  8.06713477e+00  8.69065945e+00
  6.06256396e+00  4.34497893e+00  2.98346128e+00  3.28035316e+00
  2.09184851e+00  1.98257833e+00  1.36180469e+00  1.44171518e+00
  8.64975183e-01  8.93137043e-01  1.35865075e+00  2.31336837e+00]"
data\UrbanSound8K\audio\fold5\196062-2-0-0.wav,196062-2-0-0.wav,196062,0.0,2.413333,1,5,2,children_playing,"[-3.29763250e+02  7.38550265e+01 -3.37668038e+01  1.93849969e+01
  7.70904634e+00  1.06164318e+00 -4.03254532e+00  1.34188305e+01
  4.86517277e+00 -2.82093767e+00 -6.65169567e-02 -4.67011246e+00
  6.99449380e+00  1.03121251e+01 -4.52045837e+00  5.43997979e+00
  2.42270352e-01  1.05110686e+01  4.99897098e+00  2.48169693e+00
  9.69983180e+00  9.20602644e+00  1.84327653e+00 -4.64620448e-02
  6.23605848e+00  2.29214176e+00  7.31869273e-01  3.94094743e+00
  2.12120501e+00  2.79399708e+00  4.06064332e+00  1.39379710e+00
  2.82017334e+00  3.57496886e+00 -9.07703009e-01 -8.02550512e-01
  5.88055490e-01  2.93705422e+00  1.55643546e+00  1.45063956e-02]"
data\UrbanSound8K\audio\fold1\143651-2-0-22.wav,143651-2-0-22.wav,143651,11.0,15.0,2,1,2,children_playing,"[-3.44711940e+02  1.04551630e+02  8.59477959e+00  2.88621096e+01
  1.49864319e+01  1.39776144e+01  1.82978872e+01  8.30537546e+00
  5.23770665e+00  1.11957982e+01  8.61212902e-01 -7.94723021e-01
  2.07724079e+00 -3.77992315e+00 -2.25329636e+00  3.42731114e+00
 -1.13116136e+01  3.90518027e+00 -4.71909254e+00 -2.97093856e+00
  2.27086307e+00 -3.80668819e+00  1.44610094e+00  5.96927711e+00
 -6.71188779e+00  6.08870661e+00 -2.14812198e+00 -1.91343955e-01
  2.82813444e+00 -8.44722117e-01  1.73444858e-01  2.43737295e+00
 -3.25078747e+00  1.46305694e+00 -2.92958283e+00 -2.44691215e+00
 -3.41315594e+00 -1.68604389e+00 -1.47652498e+00 -1.96973144e+00]"
data\UrbanSound8K\audio\fold10\101382-2-0-42.wav,101382-2-0-42.wav,101382,21.0,25.0,1,10,2,children_playing,"[-3.92819746e+02  1.17678201e+02 -6.46356133e+01 -1.83316767e+01
 -3.05336647e+01 -1.20185658e+01 -2.15001928e+01 -1.68805259e+01
 -1.63974775e+01 -1.69250313e+01 -1.52638917e+01 -1.45292486e+01
 -9.61569306e+00 -9.47948503e+00 -9.37121301e+00 -5.32721165e-01
 -1.09545367e+00 -2.72252428e+00 -3.50755353e+00 -2.28101869e+00
 -4.24732991e+00 -3.21821808e+00 -1.81679250e+00  1.34687805e+00
 -2.20238807e+00 -2.62664292e+00 -2.88563258e+00 -2.40151880e+00
 -7.81377697e-01  1.21525864e+00 -5.06455784e-01 -2.01630147e+00
 -3.44256775e+00 -1.37249009e+00  9.41542940e-01  1.45403765e+00
 -6.80519154e-01  1.93043509e-01  3.74281822e-01  1.03624519e-01]"
data\UrbanSound8K\audio\fold4\54173-2-0-18.wav,54173-2-0-18.wav,54173,12.153856,16.153856,2,4,2,children_playing,"[-2.18157872e+02  1.59108619e+02 -8.47505790e+00  4.88052533e+01
  1.46513415e+00  2.25422236e+01  1.27623584e+01 -4.69150172e-02
  1.33325525e+01 -2.53918490e+00  9.94442670e+00  2.92664090e+00
  4.40832944e+00  8.39307067e+00 -4.33364015e-01  6.45254927e+00
  3.86392835e+00  1.94845924e+00  4.66383906e+00  3.46076375e-01
  9.49831338e-01  3.16899085e+00  5.07297290e-01 -1.89966369e-01
 -1.66425985e+00 -2.33705222e-01  3.27193223e-01  1.82872876e+00
  2.66280421e+00 -1.09764063e+00  2.01124051e+00  1.30050527e-01
  1.42616643e+00  1.22148149e+00 -3.24191616e+00  1.23302457e+00
  1.79033150e+00  3.90068043e+00  1.53443253e+00 -1.98958381e-01]"
data\UrbanSound8K\audio\fold6\133494-2-0-45.wav,133494-2-0-45.wav,133494,22.5,26.5,1,6,2,children_playing,"[-3.06797785e+02  1.92503828e+02 -4.28092714e+01 -6.33498701e+00
  1.24716010e+01 -7.65243044e+00  2.64537303e+00  1.74978348e+00
  8.54766459e+00  2.80155657e+00 -5.46583056e+00  4.80117946e+00
  1.21192247e-01 -2.64741100e+00  7.68915712e+00  9.82404512e+00
  8.98327806e+00  9.19188253e+00  6.54164495e+00  2.16034460e+00
  1.89032180e+00  4.69801932e+00  1.16373469e+00 -2.65952146e+00
 -1.77025224e+00 -2.30751086e+00 -8.36500901e-01  2.39243859e+00
  2.32534475e+00  3.02626224e+00  2.78808868e+00 -1.42756416e+00
 -1.80451197e+00  1.62920794e+00  1.95014270e+00  8.32343999e-01
 -4.53200587e-02 -5.48921960e-01  4.66642523e-01  8.31516148e-01]"
data\UrbanSound8K\audio\fold5\162318-2-0-25.wav,162318-2-0-25.wav,162318,12.5,16.5,1,5,2,children_playing,"[-3.21533190e+02  2.13759560e+02 -2.34929560e+01  7.37362781e+00
  1.34196348e+00  2.55548414e+00  1.23157445e+01 -5.41205323e+00
  1.45919488e+00  6.77973026e+00 -4.93976070e+00  1.64359416e+00
  1.94414842e+00 -7.29749780e-01 -6.44125703e-01  2.76345385e+00
  1.66705010e+00  5.11405923e+00  2.59165626e+00 -1.09453241e+00
 -1.90156806e+00 -1.38102730e+00 -2.48233433e+00 -4.57852615e-01
 -2.98991541e+00 -1.03417223e+00 -1.29595599e+00 -1.19036525e+00
 -4.02854190e-01 -1.85623341e-01 -4.81477091e-02  1.61779670e+00
 -1.64316341e+00 -8.76603499e-01 -3.78451805e-01  4.36720590e-01
 -6.76298858e-01 -1.67320910e+00 -6.91768290e-01  7.16410770e-01]"
data\UrbanSound8K\audio\fold8\204526-2-0-193.wav,204526-2-0-193.wav,204526,96.5,100.5,1,8,2,children_playing,"[-4.81787690e+02  1.25151799e+02 -5.37528910e+00  1.39198737e+01
  1.29205266e+01 -1.17957236e+01 -7.42286978e+00  8.84417398e+00
  1.31974533e+00  1.97019420e+00  1.11332842e+01  4.81672064e+00
  5.00465067e+00  7.21342638e+00  6.65989109e+00  5.25037484e+00
  3.08392051e+00  5.11890700e+00  6.65934730e+00  5.49584556e+00
  1.79525817e+00  9.11452555e-01  1.63582999e+00  3.19956188e+00
  4.70416722e+00  1.53700047e+00 -1.32079902e+00 -2.26148612e-02
  2.19362749e+00  2.90102288e+00  2.51941075e+00  1.28162284e+00
  2.28467566e-01  9.98546428e-01  1.84106300e+00  1.65288872e+00
  1.32644606e-01 -5.94317811e-01  6.24622763e-01  2.09390742e+00]"
data\UrbanSound8K\audio\fold1\176714-2-0-23.wav,176714-2-0-23.wav,176714,11.5,15.5,1,1,2,children_playing,"[-268.73204607  100.63632545  -19.98062884   29.2367918    -3.22265279
   14.54097585   10.29231535   13.34172395   14.1020683     5.4328939
   15.35266311    4.87791416    5.26377582    7.46331019   10.03571421
   10.99168295   10.28879279   10.33883452    5.2395273     6.76111143
    7.97569887    6.50615253    7.55454195    5.47140962    3.69837536
    4.27426677    2.38003227    3.89457523    5.2085591     4.86808215
    4.88242437    2.59034533    2.05534023    3.4437056     3.64065491
    3.3407246     1.76445542   -0.85527995    0.54844107    1.92564681]"
